Transaction ID,Date,Customer Name,Unique Customer Name,Product Name,Category,Region,Sales Value,Discount,Profit Margin,Payment Method,Year,Month,Week,First Sale,Cohort Group,Repeated Customer Fixed,Repeated Customer Yes/No,Count Yes Reap,Count No Reap,SN. Total Unique Customer,SN. Total Repeating Customer,SN. Total Non Repeating Customer,Retention Rate
T0773,2/11/2026,Customer_42,Repeated,Product D,Cosmetics,East,412.29,14.33,60.33,Credit Card,2026,2,7,19/04/2024,26-Feb,Repeated,Yes,1,0,,,,
T0774,2/12/2026,Customer_101,Repeated,Product C,Cosmetics,North,420.34,11.68,56.33,Cash,2026,2,7,10/4/2024,26-Feb,Repeated,Yes,1,0,,,,
T0775,2/13/2026,Customer_6,Repeated,Product C,Household,West,469.72,33.43,18.96,Mobile Payment,2026,2,7,3/10/2024,26-Feb,Repeated,Yes,1,0,,,,
T0776,2/14/2026,Customer_180,Repeated,Product A,Electronics,North,294.91,32.05,11.44,Mobile Payment,2026,2,7,7/6/2024,26-Feb,Repeated,Yes,1,0,,,,
T0777,2/15/2026,Customer_282,Repeated,Product D,Cosmetics,North,140.13,30.08,96.73,Cash,2026,2,8,27/08/2025,26-Feb,Repeated,Yes,1,0,,,,
T0778,2/16/2026,Customer_226,Repeated,Product D,Cosmetics,South,327.55,1.8,43.93,Cash,2026,2,8,18/09/2024,26-Feb,Repeated,Yes,1,0,,,,
T0779,2/17/2026,Customer_229,Repeated,Product A,Household,South,384.3,36.71,64.29,Bank Transfer,2026,2,8,21/12/2024,26-Feb,Repeated,Yes,1,0,,,,
T0780,2/18/2026,Customer_289,Repeated,Product D,Electronics,North,382.06,16.85,17.17,Credit Card,2026,2,8,23/03/2024,26-Feb,Repeated,Yes,1,0,,,,
T0781,2/19/2026,Customer_150,Repeated,Product D,Cosmetics,West,284.65,33.59,71.48,Bank Transfer,2026,2,8,14/01/2024,26-Feb,Repeated,Yes,1,0,,,,
T0782,2/20/2026,Customer_277,Repeated,Product B,Household,South,80.81,28.27,93.93,Cash,2026,2,8,18/01/2024,26-Feb,Repeated,Yes,1,0,,,,
T0783,2/21/2026,Customer_198,Repeated,Product C,Cosmetics,North,217,17.79,61.81,Bank Transfer,2026,2,8,28/05/2024,26-Feb,Repeated,Yes,1,0,,,,
T0784,2/22/2026,Customer_70,Repeated,Product D,Groceries,North,464.34,7.59,21.35,Cash,2026,2,9,3/6/2025,26-Feb,Repeated,Yes,1,0,,,,
T0785,2/23/2026,Customer_112,Repeated,Product B,Household,North,313,5.63,62.35,Bank Transfer,2026,2,9,1/8/2024,26-Feb,Repeated,Yes,1,0,,,,
T0786,2/24/2026,Customer_4,Repeated,Product C,Electronics,North,292.25,41.74,78.97,Bank Transfer,2026,2,9,24/09/2024,26-Feb,Repeated,Yes,1,0,,,,
T0787,2/25/2026,Customer_95,Repeated,Product A,Electronics,North,170.98,46,46.58,Mobile Payment,2026,2,9,9/10/2024,26-Feb,Repeated,Yes,1,0,,,,
T0788,2/26/2026,Customer_152,Repeated,Product B,Electronics,North,215.8,32.84,89.19,Cash,2026,2,9,12/1/2024,26-Feb,Repeated,Yes,1,0,,,,
T0789,2/27/2026,Customer_137,Repeated,Product B,Electronics,South,452.91,6.07,68.38,Bank Transfer,2026,2,9,29/05/2024,26-Feb,Repeated,Yes,1,0,,,,
T0790,2/28/2026,Customer_247,Repeated,Product C,Cosmetics,West,349.91,20.7,90.93,Credit Card,2026,2,9,1/7/2024,26-Feb,Repeated,Yes,1,0,,,,
T0791,3/1/2026,Customer_243,Repeated,Product A,Cosmetics,North,404.32,36.72,66.12,Bank Transfer,2026,3,10,6/5/2024,26-Mar,Repeated,Yes,1,0,,,,
T0792,3/2/2026,Customer_31,Customer_31,Product B,Electronics,East,254.46,39.21,21.82,Bank Transfer,2026,3,10,2/3/2026,26-Mar,Customer_31,No,0,1,,,,
T0793,3/3/2026,Customer_40,Customer_40,Product D,Electronics,South,333.61,6.79,37.87,Credit Card,2026,3,10,3/3/2026,26-Mar,Customer_40,No,0,1,,,,
T0794,3/4/2026,Customer_229,Repeated,Product D,Electronics,South,161.77,1,28.16,Cash,2026,3,10,21/12/2024,26-Mar,Repeated,Yes,1,0,,,,
T0795,3/5/2026,Customer_36,Repeated,Product D,Cosmetics,North,367.46,35.89,91.79,Mobile Payment,2026,3,10,2/5/2024,26-Mar,Repeated,Yes,1,0,,,,
T0796,3/6/2026,Customer_223,Repeated,Product A,Electronics,South,242.42,18.47,78.44,Mobile Payment,2026,3,10,20/10/2024,26-Mar,Repeated,Yes,1,0,,,,
T0797,3/7/2026,Customer_6,Repeated,Product B,Electronics,North,249.15,13.47,70.88,Mobile Payment,2026,3,10,3/10/2024,26-Mar,Repeated,Yes,1,0,,,,
T0798,3/8/2026,Customer_220,Repeated,Product D,Groceries,West,342.2,1.63,37.09,Credit Card,2026,3,11,20/06/2024,26-Mar,Repeated,Yes,1,0,,,,
T0799,3/9/2026,Customer_75,Repeated,Product A,Groceries,West,471.33,27.47,26.56,Bank Transfer,2026,3,11,19/08/2024,26-Mar,Repeated,Yes,1,0,,,,
T0800,3/10/2026,Customer_4,Repeated,Product D,Electronics,South,78.8,42.71,78.08,Cash,2026,3,11,24/09/2024,26-Mar,Repeated,Yes,1,0,,,,
T0801,3/11/2026,Customer_134,Repeated,Product C,Household,South,421.13,47.92,52.67,Bank Transfer,2026,3,11,13/05/2024,26-Mar,Repeated,Yes,1,0,,,,
T0802,3/12/2026,Customer_118,Repeated,Product B,Electronics,East,181.57,28.72,30.32,Mobile Payment,2026,3,11,2/1/2025,26-Mar,Repeated,Yes,1,0,,,,
T0803,3/13/2026,Customer_94,Repeated,Product B,Groceries,South,249.76,26.21,65.5,Bank Transfer,2026,3,11,21/01/2025,26-Mar,Repeated,Yes,1,0,,,,
T0804,3/14/2026,Customer_62,Repeated,Product A,Household,East,59.86,5.17,13.63,Credit Card,2026,3,11,2/4/2024,26-Mar,Repeated,Yes,1,0,,,,
T0805,3/15/2026,Customer_194,Repeated,Product A,Household,West,185.47,27.89,39.36,Credit Card,2026,3,12,27/08/2024,26-Mar,Repeated,Yes,1,0,,,,
T0806,3/16/2026,Customer_203,Repeated,Product B,Electronics,West,276.18,19.62,52.17,Cash,2026,3,12,2/7/2024,26-Mar,Repeated,Yes,1,0,,,,
T0807,3/17/2026,Customer_26,Repeated,Product D,Groceries,North,75.28,30.75,23.32,Cash,2026,3,12,7/11/2024,26-Mar,Repeated,Yes,1,0,,,,
T0808,3/18/2026,Customer_173,Repeated,Product D,Groceries,West,270.99,20.05,98.62,Mobile Payment,2026,3,12,10/11/2024,26-Mar,Repeated,Yes,1,0,,,,
T0809,3/19/2026,Customer_133,Repeated,Product C,Household,East,467.2,12.77,28.82,Cash,2026,3,12,6/5/2025,26-Mar,Repeated,Yes,1,0,,,,
T0810,3/20/2026,Customer_118,Repeated,Product D,Electronics,South,97.43,5.65,21.73,Bank Transfer,2026,3,12,2/1/2025,26-Mar,Repeated,Yes,1,0,,,,
T0811,3/21/2026,Customer_275,Repeated,Product A,Cosmetics,North,394,16.43,28.32,Credit Card,2026,3,12,18/12/2024,26-Mar,Repeated,Yes,1,0,,,,
T0812,3/22/2026,Customer_212,Repeated,Product A,Cosmetics,East,234.35,5.74,79.22,Credit Card,2026,3,13,5/8/2025,26-Mar,Repeated,Yes,1,0,,,,
T0813,3/23/2026,Customer_225,Repeated,Product D,Groceries,South,344.83,9.67,48.3,Credit Card,2026,3,13,22/05/2024,26-Mar,Repeated,Yes,1,0,,,,
T0814,3/24/2026,Customer_20,Repeated,Product A,Cosmetics,North,167.11,49.38,60.89,Cash,2026,3,13,11/11/2024,26-Mar,Repeated,Yes,1,0,,,,
T0815,3/25/2026,Customer_113,Repeated,Product B,Groceries,West,121.77,22.76,11.89,Credit Card,2026,3,13,8/6/2024,26-Mar,Repeated,Yes,1,0,,,,
T0816,3/26/2026,Customer_140,Repeated,Product B,Groceries,East,122.21,27.06,13.1,Credit Card,2026,3,13,5/8/2024,26-Mar,Repeated,Yes,1,0,,,,
T0817,3/27/2026,Customer_47,Repeated,Product D,Groceries,South,81.72,43.81,50.12,Credit Card,2026,3,13,9/12/2024,26-Mar,Repeated,Yes,1,0,,,,
T0818,3/28/2026,Customer_1,Repeated,Product B,Cosmetics,North,133.54,49.78,83.5,Mobile Payment,2026,3,13,28/12/2024,26-Mar,Repeated,Yes,1,0,,,,
T0819,3/29/2026,Customer_90,Repeated,Product B,Groceries,North,348.9,29.55,89.67,Mobile Payment,2026,3,14,7/3/2025,26-Mar,Repeated,Yes,1,0,,,,
T0820,3/30/2026,Customer_142,Repeated,Product C,Household,West,446.76,40.81,17.8,Cash,2026,3,14,13/11/2024,26-Mar,Repeated,Yes,1,0,,,,
T0821,3/31/2026,Customer_38,Repeated,Product C,Electronics,South,416.36,17.02,58.45,Credit Card,2026,3,14,12/9/2024,26-Mar,Repeated,Yes,1,0,,,,
T0822,4/1/2026,Customer_293,Repeated,Product B,Electronics,West,358.31,15.98,92.19,Cash,2026,4,14,4/4/2024,26-Apr,Repeated,Yes,1,0,,,,
T0823,4/2/2026,Customer_139,Repeated,Product D,Groceries,West,99.69,20.73,44.92,Credit Card,2026,4,14,20/03/2024,26-Apr,Repeated,Yes,1,0,,,,
T0824,4/3/2026,Customer_259,Repeated,Product C,Electronics,South,180.13,33.95,84.66,Credit Card,2026,4,14,27/05/2024,26-Apr,Repeated,Yes,1,0,,,,
T0825,4/4/2026,Customer_161,Repeated,Product A,Cosmetics,South,189.41,34.43,22.03,Credit Card,2026,4,14,19/01/2024,26-Apr,Repeated,Yes,1,0,,,,
T0826,4/5/2026,Customer_178,Repeated,Product A,Cosmetics,South,162.48,16.45,94.19,Cash,2026,4,15,18/02/2025,26-Apr,Repeated,Yes,1,0,,,,
T0827,4/6/2026,Customer_10,Repeated,Product A,Electronics,East,281.75,7.53,77.63,Cash,2026,4,15,1/2/2025,26-Apr,Repeated,Yes,1,0,,,,
T0828,4/7/2026,Customer_261,Repeated,Product D,Cosmetics,South,291,31.99,94.72,Credit Card,2026,4,15,24/03/2024,26-Apr,Repeated,Yes,1,0,,,,
T0829,4/8/2026,Customer_138,Repeated,Product B,Electronics,North,210.6,7.29,70.9,Bank Transfer,2026,4,15,28/10/2025,26-Apr,Repeated,Yes,1,0,,,,
T0830,4/9/2026,Customer_172,Repeated,Product A,Electronics,West,209.21,29.35,42.71,Cash,2026,4,15,6/4/2024,26-Apr,Repeated,Yes,1,0,,,,
T0831,4/10/2026,Customer_13,Repeated,Product D,Electronics,East,422.85,34.98,94.44,Mobile Payment,2026,4,15,3/5/2024,26-Apr,Repeated,Yes,1,0,,,,
T0832,4/11/2026,Customer_168,Repeated,Product C,Groceries,South,405.18,35.33,34.8,Cash,2026,4,15,25/02/2025,26-Apr,Repeated,Yes,1,0,,,,
T0833,4/12/2026,Customer_130,Repeated,Product B,Electronics,East,188.51,37.92,39.9,Credit Card,2026,4,16,19/06/2024,26-Apr,Repeated,Yes,1,0,,,,
T0834,4/13/2026,Customer_84,Repeated,Product C,Groceries,South,461.2,43.77,73.07,Bank Transfer,2026,4,16,8/4/2025,26-Apr,Repeated,Yes,1,0,,,,
T0835,4/14/2026,Customer_101,Repeated,Product D,Electronics,East,478.77,25.5,78.88,Credit Card,2026,4,16,10/4/2024,26-Apr,Repeated,Yes,1,0,,,,
T0836,4/15/2026,Customer_273,Repeated,Product A,Electronics,West,197.03,36.78,93.65,Mobile Payment,2026,4,16,30/10/2024,26-Apr,Repeated,Yes,1,0,,,,
T0837,4/16/2026,Customer_265,Repeated,Product A,Electronics,West,209.49,31.34,28.43,Cash,2026,4,16,10/2/2024,26-Apr,Repeated,Yes,1,0,,,,
T0838,4/17/2026,Customer_38,Repeated,Product D,Cosmetics,North,277.54,10.15,81.82,Cash,2026,4,16,12/9/2024,26-Apr,Repeated,Yes,1,0,,,,
T0839,4/18/2026,Customer_94,Repeated,Product A,Groceries,North,473.5,2.26,76.47,Credit Card,2026,4,16,21/01/2025,26-Apr,Repeated,Yes,1,0,,,,
T0840,4/19/2026,Customer_95,Repeated,Product B,Groceries,South,444.34,14.94,15.74,Credit Card,2026,4,17,9/10/2024,26-Apr,Repeated,Yes,1,0,,,,
T0841,4/20/2026,Customer_69,Repeated,Product D,Electronics,West,96.16,22.71,44.85,Mobile Payment,2026,4,17,9/1/2025,26-Apr,Repeated,Yes,1,0,,,,
T0842,4/21/2026,Customer_236,Repeated,Product C,Electronics,East,226.73,31.24,35.45,Bank Transfer,2026,4,17,22/01/2024,26-Apr,Repeated,Yes,1,0,,,,
T0843,4/22/2026,Customer_137,Repeated,Product D,Cosmetics,East,299.02,42.65,37.4,Mobile Payment,2026,4,17,29/05/2024,26-Apr,Repeated,Yes,1,0,,,,
T0844,4/23/2026,Customer_76,Repeated,Product B,Cosmetics,East,276.41,10.62,98.47,Bank Transfer,2026,4,17,12/1/2025,26-Apr,Repeated,Yes,1,0,,,,
T0845,4/24/2026,Customer_35,Repeated,Product B,Cosmetics,North,137.24,7.15,67.85,Cash,2026,4,17,14/02/2024,26-Apr,Repeated,Yes,1,0,,,,
T0846,4/25/2026,Customer_1,Repeated,Product D,Groceries,East,436.47,48.21,74.59,Bank Transfer,2026,4,17,28/12/2024,26-Apr,Repeated,Yes,1,0,,,,
T0847,4/26/2026,Customer_296,Repeated,Product D,Groceries,North,354.62,6.29,97.9,Bank Transfer,2026,4,18,3/3/2024,26-Apr,Repeated,Yes,1,0,,,,
T0848,4/27/2026,Customer_60,Repeated,Product A,Groceries,North,427.06,24.45,43.95,Cash,2026,4,18,2/8/2024,26-Apr,Repeated,Yes,1,0,,,,
T0849,4/28/2026,Customer_267,Repeated,Product B,Electronics,South,436.44,29.69,82.17,Cash,2026,4,18,25/07/2024,26-Apr,Repeated,Yes,1,0,,,,
T0850,4/29/2026,Customer_229,Repeated,Product D,Groceries,East,386.76,27.53,49.11,Cash,2026,4,18,21/12/2024,26-Apr,Repeated,Yes,1,0,,,,
T0851,4/30/2026,Customer_270,Repeated,Product D,Household,East,247.64,5.22,88.26,Mobile Payment,2026,4,18,27/02/2024,26-Apr,Repeated,Yes,1,0,,,,
T0852,5/1/2026,Customer_286,Repeated,Product B,Household,West,324.75,3.79,26.26,Cash,2026,5,18,18/05/2024,26-May,Repeated,Yes,1,0,,,,
T0853,5/2/2026,Customer_291,Customer_291,Product D,Cosmetics,South,122.16,6.17,95.29,Credit Card,2026,5,18,2/5/2026,26-May,Customer_291,Yes,1,0,,,,
T0854,5/3/2026,Customer_213,Repeated,Product A,Groceries,West,353.14,29.69,29.69,Cash,2026,5,19,4/3/2024,26-May,Repeated,Yes,1,0,,,,
T0855,5/4/2026,Customer_165,Repeated,Product B,Household,South,130.66,27.67,39.36,Cash,2026,5,19,30/05/2024,26-May,Repeated,Yes,1,0,,,,
T0856,5/5/2026,Customer_5,Repeated,Product A,Cosmetics,East,362.28,12.45,78.06,Cash,2026,5,19,13/04/2024,26-May,Repeated,Yes,1,0,,,,
T0857,5/6/2026,Customer_78,Repeated,Product A,Groceries,North,153.32,32.25,45.44,Bank Transfer,2026,5,19,15/09/2025,26-May,Repeated,Yes,1,0,,,,
T0858,5/7/2026,Customer_62,Repeated,Product A,Electronics,North,102.9,41.18,64.74,Mobile Payment,2026,5,19,2/4/2024,26-May,Repeated,Yes,1,0,,,,
T0859,5/8/2026,Customer_132,Repeated,Product A,Household,North,124.38,3.04,50.01,Cash,2026,5,19,1/6/2025,26-May,Repeated,Yes,1,0,,,,
T0860,5/9/2026,Customer_89,Repeated,Product B,Electronics,North,50.9,25.41,76.81,Mobile Payment,2026,5,19,7/2/2024,26-May,Repeated,Yes,1,0,,,,
T0861,5/10/2026,Customer_237,Repeated,Product A,Groceries,North,373.43,34.78,30.55,Credit Card,2026,5,20,6/3/2024,26-May,Repeated,Yes,1,0,,,,
T0862,5/11/2026,Customer_42,Repeated,Product A,Household,West,379.58,13.36,15.26,Credit Card,2026,5,20,19/04/2024,26-May,Repeated,Yes,1,0,,,,
T0863,5/12/2026,Customer_89,Repeated,Product D,Groceries,South,281.72,16.08,36.99,Cash,2026,5,20,7/2/2024,26-May,Repeated,Yes,1,0,,,,
T0864,5/13/2026,Customer_296,Repeated,Product B,Electronics,East,122.61,31.07,52.69,Credit Card,2026,5,20,3/3/2024,26-May,Repeated,Yes,1,0,,,,
T0865,5/14/2026,Customer_295,Repeated,Product B,Household,West,87.6,45,25.12,Mobile Payment,2026,5,20,11/6/2024,26-May,Repeated,Yes,1,0,,,,
T0866,5/15/2026,Customer_104,Repeated,Product C,Electronics,South,58.61,40.69,41.93,Bank Transfer,2026,5,20,21/08/2024,26-May,Repeated,Yes,1,0,,,,
T0867,5/16/2026,Customer_14,Repeated,Product B,Groceries,North,124.59,29.57,46,Cash,2026,5,20,8/2/2024,26-May,Repeated,Yes,1,0,,,,
T0868,5/17/2026,Customer_288,Repeated,Product B,Groceries,South,450.88,36.78,15.17,Credit Card,2026,5,21,26/10/2024,26-May,Repeated,Yes,1,0,,,,
T0869,5/18/2026,Customer_179,Repeated,Product C,Electronics,South,158.69,18.88,62.5,Mobile Payment,2026,5,21,20/04/2024,26-May,Repeated,Yes,1,0,,,,
T0870,5/19/2026,Customer_125,Repeated,Product B,Household,North,209.42,32.41,89.59,Mobile Payment,2026,5,21,23/11/2024,26-May,Repeated,Yes,1,0,,,,
T0871,5/20/2026,Customer_23,Repeated,Product B,Electronics,North,97.41,23.84,23.66,Credit Card,2026,5,21,30/01/2025,26-May,Repeated,Yes,1,0,,,,
T0872,5/21/2026,Customer_63,Repeated,Product B,Groceries,North,150.06,10.31,63.8,Mobile Payment,2026,5,21,19/03/2024,26-May,Repeated,Yes,1,0,,,,
T0873,5/22/2026,Customer_143,Repeated,Product B,Electronics,East,283.65,35.39,69.83,Mobile Payment,2026,5,21,29/04/2024,26-May,Repeated,Yes,1,0,,,,
T0874,5/23/2026,Customer_153,Repeated,Product C,Groceries,North,323.49,28.27,47.74,Cash,2026,5,21,26/08/2024,26-May,Repeated,Yes,1,0,,,,
T0875,5/24/2026,Customer_145,Repeated,Product B,Electronics,East,160.41,18.57,73.1,Mobile Payment,2026,5,22,16/12/2024,26-May,Repeated,Yes,1,0,,,,
T0876,5/25/2026,Customer_225,Repeated,Product B,Household,North,75.98,45.66,46.97,Credit Card,2026,5,22,22/05/2024,26-May,Repeated,Yes,1,0,,,,
T0877,5/26/2026,Customer_104,Repeated,Product C,Household,East,225.96,2.03,55.42,Cash,2026,5,22,21/08/2024,26-May,Repeated,Yes,1,0,,,,
T0878,5/27/2026,Customer_104,Repeated,Product D,Electronics,South,155.39,16.47,10.66,Credit Card,2026,5,22,21/08/2024,26-May,Repeated,Yes,1,0,,,,
T0879,5/28/2026,Customer_39,Repeated,Product A,Electronics,West,148.8,3.79,72.25,Bank Transfer,2026,5,22,23/07/2024,26-May,Repeated,Yes,1,0,,,,
T0880,5/29/2026,Customer_198,Repeated,Product D,Household,South,481.94,38.56,69.52,Credit Card,2026,5,22,28/05/2024,26-May,Repeated,Yes,1,0,,,,
T0881,5/30/2026,Customer_134,Repeated,Product C,Groceries,South,327.34,35.4,13.46,Credit Card,2026,5,22,13/05/2024,26-May,Repeated,Yes,1,0,,,,
T0882,5/31/2026,Customer_67,Repeated,Product A,Household,North,300.6,17.24,43.14,Cash,2026,5,23,30/01/2026,26-May,Repeated,Yes,1,0,,,,
T0883,6/1/2026,Customer_179,Repeated,Product C,Groceries,East,237.1,34.11,98.11,Mobile Payment,2026,6,23,20/04/2024,26-Jun,Repeated,Yes,1,0,,,,
T0884,6/2/2026,Customer_42,Repeated,Product C,Electronics,West,243.02,20.4,47.87,Credit Card,2026,6,23,19/04/2024,26-Jun,Repeated,Yes,1,0,,,,
T0885,6/3/2026,Customer_15,Repeated,Product B,Electronics,North,293.41,38.06,55.18,Cash,2026,6,23,14/03/2024,26-Jun,Repeated,Yes,1,0,,,,
T0886,6/4/2026,Customer_111,Repeated,Product A,Groceries,North,363.39,23.25,91.89,Bank Transfer,2026,6,23,9/11/2025,26-Jun,Repeated,Yes,1,0,,,,
T0887,6/5/2026,Customer_157,Repeated,Product B,Electronics,North,365.97,21.2,74.55,Cash,2026,6,23,13/03/2024,26-Jun,Repeated,Yes,1,0,,,,
T0888,6/6/2026,Customer_289,Repeated,Product A,Groceries,South,127.26,46.8,62.39,Cash,2026,6,23,23/03/2024,26-Jun,Repeated,Yes,1,0,,,,
T0889,6/7/2026,Customer_231,Repeated,Product C,Cosmetics,East,275.05,13.29,81.8,Mobile Payment,2026,6,24,25/03/2024,26-Jun,Repeated,Yes,1,0,,,,
T0890,6/8/2026,Customer_157,Repeated,Product C,Household,East,235.38,6.9,87.79,Credit Card,2026,6,24,13/03/2024,26-Jun,Repeated,Yes,1,0,,,,
T0891,6/9/2026,Customer_38,Repeated,Product D,Cosmetics,West,441.74,29.64,51.12,Bank Transfer,2026,6,24,12/9/2024,26-Jun,Repeated,Yes,1,0,,,,
T0892,6/10/2026,Customer_97,Repeated,Product A,Groceries,East,334.14,48.5,52.76,Cash,2026,6,24,12/7/2024,26-Jun,Repeated,Yes,1,0,,,,
T0893,6/11/2026,Customer_289,Repeated,Product B,Household,East,289.63,19.51,44.74,Credit Card,2026,6,24,23/03/2024,26-Jun,Repeated,Yes,1,0,,,,
T0894,6/12/2026,Customer_254,Repeated,Product D,Groceries,North,101.93,4.04,97,Credit Card,2026,6,24,4/8/2024,26-Jun,Repeated,Yes,1,0,,,,
T0895,6/13/2026,Customer_196,Repeated,Product D,Household,North,322.54,17.63,72.74,Cash,2026,6,24,7/12/2024,26-Jun,Repeated,Yes,1,0,,,,
T0896,6/14/2026,Customer_86,Repeated,Product D,Household,South,102.74,25.79,17.49,Credit Card,2026,6,25,7/5/2024,26-Jun,Repeated,Yes,1,0,,,,
T0897,6/15/2026,Customer_10,Repeated,Product B,Household,North,201.74,8.93,87.67,Cash,2026,6,25,1/2/2025,26-Jun,Repeated,Yes,1,0,,,,
T0898,6/16/2026,Customer_5,Repeated,Product D,Household,North,114.28,33.25,53.25,Cash,2026,6,25,13/04/2024,26-Jun,Repeated,Yes,1,0,,,,
T0899,6/17/2026,Customer_123,Repeated,Product B,Groceries,North,361.43,49.89,16.19,Cash,2026,6,25,4/7/2024,26-Jun,Repeated,Yes,1,0,,,,
T0900,6/18/2026,Customer_118,Repeated,Product D,Household,North,142.81,23.14,59.47,Bank Transfer,2026,6,25,2/1/2025,26-Jun,Repeated,Yes,1,0,,,,
T0901,6/19/2026,Customer_294,Repeated,Product B,Household,South,226.34,18.38,47.54,Cash,2026,6,25,16/01/2024,26-Jun,Repeated,Yes,1,0,,,,
T0902,6/20/2026,Customer_159,Customer_159,Product C,Cosmetics,North,453.05,20.63,89,Mobile Payment,2026,6,25,20/06/2026,26-Jun,Customer_159,No,0,1,,,,
T0903,6/21/2026,Customer_228,Repeated,Product C,Electronics,West,141.94,6.64,28.36,Credit Card,2026,6,26,1/8/2025,26-Jun,Repeated,Yes,1,0,,,,
T0904,6/22/2026,Customer_216,Repeated,Product C,Electronics,West,278.51,44.28,84.38,Bank Transfer,2026,6,26,3/4/2024,26-Jun,Repeated,Yes,1,0,,,,
T0905,6/23/2026,Customer_184,Repeated,Product C,Cosmetics,West,238.67,21.33,60.19,Credit Card,2026,6,26,3/7/2024,26-Jun,Repeated,Yes,1,0,,,,
T0906,6/24/2026,Customer_15,Repeated,Product C,Cosmetics,West,58.16,19.98,14.91,Bank Transfer,2026,6,26,14/03/2024,26-Jun,Repeated,Yes,1,0,,,,
T0907,6/25/2026,Customer_157,Repeated,Product D,Groceries,North,406.74,33.32,97.47,Mobile Payment,2026,6,26,13/03/2024,26-Jun,Repeated,Yes,1,0,,,,
T0908,6/26/2026,Customer_136,Repeated,Product D,Groceries,West,81.07,22.66,56.14,Bank Transfer,2026,6,26,18/03/2024,26-Jun,Repeated,Yes,1,0,,,,
T0909,6/27/2026,Customer_261,Repeated,Product D,Groceries,North,263.41,32.76,36.18,Bank Transfer,2026,6,26,24/03/2024,26-Jun,Repeated,Yes,1,0,,,,
T0910,6/28/2026,Customer_157,Repeated,Product B,Cosmetics,South,302.31,4.01,52.25,Bank Transfer,2026,6,27,13/03/2024,26-Jun,Repeated,Yes,1,0,,,,
T0911,6/29/2026,Customer_47,Repeated,Product B,Cosmetics,West,332.79,40.87,87.21,Credit Card,2026,6,27,9/12/2024,26-Jun,Repeated,Yes,1,0,,,,
T0912,6/30/2026,Customer_173,Repeated,Product B,Household,East,359.88,47.08,37.44,Cash,2026,6,27,10/11/2024,26-Jun,Repeated,Yes,1,0,,,,
T0913,7/1/2026,Customer_130,Repeated,Product B,Groceries,West,163.97,32.79,27.34,Credit Card,2026,7,27,19/06/2024,26-Jul,Repeated,Yes,1,0,,,,
T0914,7/2/2026,Customer_95,Repeated,Product C,Groceries,West,54.49,47.77,21.62,Cash,2026,7,27,9/10/2024,26-Jul,Repeated,Yes,1,0,,,,
T0915,7/3/2026,Customer_115,Repeated,Product C,Groceries,North,375.55,8.42,36.81,Credit Card,2026,7,27,11/3/2025,26-Jul,Repeated,Yes,1,0,,,,
T0916,7/4/2026,Customer_243,Repeated,Product C,Electronics,West,291.05,24.39,80.2,Mobile Payment,2026,7,27,6/5/2024,26-Jul,Repeated,Yes,1,0,,,,
T0917,7/5/2026,Customer_292,Repeated,Product A,Household,East,426.25,30.49,52.45,Mobile Payment,2026,7,28,2/6/2025,26-Jul,Repeated,Yes,1,0,,,,
T0918,7/6/2026,Customer_282,Repeated,Product D,Groceries,North,419.62,29.51,30.47,Bank Transfer,2026,7,28,27/08/2025,26-Jul,Repeated,Yes,1,0,,,,
T0919,7/7/2026,Customer_299,Repeated,Product B,Groceries,North,429.5,20.67,24.96,Mobile Payment,2026,7,28,1/11/2024,26-Jul,Repeated,Yes,1,0,,,,
T0920,7/8/2026,Customer_283,Repeated,Product B,Groceries,South,268.29,17.57,39.95,Bank Transfer,2026,7,28,16/04/2024,26-Jul,Repeated,Yes,1,0,,,,
T0921,7/9/2026,Customer_69,Repeated,Product C,Electronics,South,200.13,7.21,94.59,Cash,2026,7,28,9/1/2025,26-Jul,Repeated,Yes,1,0,,,,
T0922,7/10/2026,Customer_148,Repeated,Product B,Electronics,West,406.2,20.2,40.87,Mobile Payment,2026,7,28,17/07/2024,26-Jul,Repeated,Yes,1,0,,,,
T0923,7/11/2026,Customer_11,Customer_11,Product B,Cosmetics,South,253.08,8.97,98.93,Cash,2026,7,28,11/7/2026,26-Jul,Customer_11,No,0,1,,,,
T0924,7/12/2026,Customer_254,Repeated,Product D,Household,South,132.55,36.98,53.67,Credit Card,2026,7,29,4/8/2024,26-Jul,Repeated,Yes,1,0,,,,
T0925,7/13/2026,Customer_38,Repeated,Product C,Cosmetics,South,434.74,11.23,26.12,Cash,2026,7,29,12/9/2024,26-Jul,Repeated,Yes,1,0,,,,
T0926,7/14/2026,Customer_134,Repeated,Product D,Household,North,447.15,3.87,90.2,Credit Card,2026,7,29,13/05/2024,26-Jul,Repeated,Yes,1,0,,,,
T0927,7/15/2026,Customer_200,Customer_200,Product A,Electronics,North,259.84,28.07,51.43,Cash,2026,7,29,15/07/2026,26-Jul,Customer_200,No,0,1,,,,
T0928,7/16/2026,Customer_23,Repeated,Product A,Groceries,North,84.06,30.17,73.87,Cash,2026,7,29,30/01/2025,26-Jul,Repeated,Yes,1,0,,,,
T0929,7/17/2026,Customer_218,Repeated,Product A,Cosmetics,South,224.52,43.72,98.53,Mobile Payment,2026,7,29,23/02/2024,26-Jul,Repeated,Yes,1,0,,,,
